Date,Close,High,Low,Open,Volume
12-06-2020,9480.8438,9540.4658,9285.8516,9320.6904,22610564515
13-06-2020,9475.2773,9493.2119,9396.0098,9480.7354,17564322315
14-06-2020,9386.7881,9482.2705,9347.5938,9477.5537,18991732746
15-06-2020,9450.7021,9504.8604,8990.1758,9386.0352,26699704768
16-06-2020,9538.0244,9579.4307,9400.4453,9454.2666,21565537209
17-06-2020,9480.2549,9540.4229,9327.3398,9533.7842,20177709879
18-06-2020,9411.8408,9482.7822,9328.3955,9481.5674,17770083003
19-06-2020,9288.0186,9440.876,9274.2959,9410.2939,19632223107
20-06-2020,9332.3408,9394.9717,9247.3799,9290.96,17130541557
21-06-2020,9303.6299,9401.1074,9300.4307,9330.9268,15324301169
22-06-2020,9648.7178,9655.0732,9296.8721,9300.915,21104009514
23-06-2020,9629.6582,9670.541,9547.2471,9644.0762,17006433272
24-06-2020,9313.6104,9680.3672,9278.2334,9632.1494,18961716076
25-06-2020,9264.8135,9340.1611,9095.3242,9314.127,18616048626
26-06-2020,9162.918,9310.5166,9101.7383,9260.9951,18341465837
27-06-2020,9045.3906,9207.8105,8998.2168,9167.8242,17273093144
28-06-2020,9143.582,9197.5469,8975.5254,9048.4609,14560870760
29-06-2020,9190.8545,9237.5732,9041.876,9140.0293,16460547078
30-06-2020,9137.9932,9217.8359,9084.8379,9185.5811,15735797744
01-07-2020,9228.3252,9309.7549,9104.7354,9145.9854,15971550355
02-07-2020,9123.4102,9274.9629,9036.623,9231.1396,16338916796
03-07-2020,9087.3037,9202.3447,9058.7949,9124.8428,13078970999
04-07-2020,9132.4883,9183.2959,9053.6299,9084.2334,12290528515
05-07-2020,9073.9424,9162.1836,8977.0156,9126.0908,12903406143
06-07-2020,9375.4746,9375.4746,9058.6641,9072.8496,17889263252
07-07-2020,9252.2773,9360.6172,9201.8154,9349.1611,13839652595
08-07-2020,9428.333,9450.3359,9249.5,9253.0205,19702359883
09-07-2020,9277.9678,9431.3789,9234.999,9427.9941,18000702524
10-07-2020,9278.8076,9287.4717,9118.002,9273.3574,16860035605
11-07-2020,9240.3467,9293.5322,9199.4854,9277.5117,13249910444
12-07-2020,9276.5,9319.4189,9197.4502,9241.0547,14452361907
13-07-2020,9243.6143,9306.4053,9224.293,9277.2051,17519821266
14-07-2020,9243.2139,9283.8418,9171.6611,9238.7031,18085038362
15-07-2020,9192.8369,9275.3252,9171.9336,9241.8975,15844731575
16-07-2020,9132.2275,9214.3125,9088.9473,9191.9805,15713967523
17-07-2020,9151.3926,9182.2539,9089.2021,9131.8125,13944570749
18-07-2020,9159.04,9230.9834,9100.8242,9151.1836,12252601475
19-07-2020,9185.8174,9201.3984,9097.6328,9158.0059,12939002784
20-07-2020,9164.2314,9214.2705,9137.5098,9187.2207,13755604146
21-07-2020,9374.8877,9407.2627,9149.3896,9162.5146,18069581956
22-07-2020,9525.3633,9530.5186,9319.6533,9375.0801,16532254884
23-07-2020,9581.0723,9610.2471,9483.0039,9527.1416,18146399002
24-07-2020,9536.8926,9623.3369,9481.4541,9585.5146,16552768325
25-07-2020,9677.1133,9704.5566,9530.2119,9539.4854,16610070933
26-07-2020,9905.167,10023.8076,9652.8477,9680.2344,20507998997
27-07-2020,10990.873,11298.2217,9903.9697,9905.2178,35359749590
28-07-2020,10912.8232,11204.3272,10632.6318,11017.4639,28766551142
29-07-2020,11100.4678,11304.3975,10856.1416,10912.9531,24617249715
30-07-2020,11111.2139,11169.3564,10895.4551,11099.833,22857247901
31-07-2020,11323.4668,11415.8643,10987.0537,11110.2109,23160469766
01-08-2020,11759.5928,11794.7754,11239.6826,11322.5703,26075670303
02-08-2020,11053.6143,12034.1445,11018.1299,11758.7646,27410067336
03-08-2020,11246.3486,11453.0791,11012.415,11043.7686,20271713443
04-08-2020,11205.8926,11385.3818,11094.1455,11246.2031,21250197042
05-08-2020,11747.0225,11786.6172,11158.2852,11203.8232,24411254471
06-08-2020,11779.7734,11902.3359,11598.7139,11749.8711,23400740340
07-08-2020,11601.4727,11898.0381,11408.5938,11778.8945,23132312867
08-08-2020,11754.0459,11800.0644,11558.4316,11604.5537,17572057837
09-08-2020,11675.7393,11806.0566,11548.7842,11737.3252,17489608833
10-08-2020,11878.1113,12045.1406,11662.2568,11662.2568,26114112569
11-08-2020,11410.5254,11932.7109,11195.709,11881.6475,27039782640
12-08-2020,11584.9346,11748.3965,11249.6055,11404.5967,25064548486
13-08-2020,11784.1377,11796.3965,11216.8721,11588.4053,27522199497
14-08-2020,11768.8711,12150.9941,11685.4551,11772.6592,24237958589
15-08-2020,11865.6982,11963.2031,11768.6973,11768.6973,23354924400
16-08-2020,11892.8037,11934.9014,11737.1885,11866.6856,20583375490
17-08-2020,12254.4023,12359.0566,11806.6963,11895.6582,28227687027
18-08-2020,11991.2334,12335.707,11954.5254,12251.8955,26043227672
19-08-2020,11758.2832,12028.9238,11687.333,11990.8848,24502851117
20-08-2020,11878.3721,11900.4111,11710.0635,11761.5,20175242945
21-08-2020,11592.4893,11899.2598,11564.9795,11878.0264,23762425999
22-08-2020,11681.8252,11689.4072,11448.8057,11585.4775,20224191306
23-08-2020,11664.8477,11713.4297,11559.9209,11679.6963,18482062658
24-08-2020,11774.5957,11807.6318,11623.25,11663.6894,20681511755
25-08-2020,11366.1348,11778.2998,11189.8506,11773.5889,26301509932
26-08-2020,11488.3633,11530.0527,11296.9932,11366.8945,22466660958
27-08-2020,11323.3975,11570.7861,11185.9414,11485.6084,23240415076
28-08-2020,11542.5,11545.6152,11316.4228,11325.2959,19807127588
29-08-2020,11506.8652,11585.6406,11466.293,11541.0547,17485597759
30-08-2020,11711.5059,11715.2646,11492.3818,11508.7139,19760127945
31-08-2020,11680.8203,11768.877,11598.3184,11713.3066,22285928250
01-09-2020,11970.4785,12067.081,11601.1289,11679.3164,27311555343
02-09-2020,11414.0342,11964.8232,11290.794,11964.8232,28037405299
03-09-2020,10245.2969,11443.0225,10182.4648,11407.1914,31927261555
04-09-2020,10511.8135,10663.9199,10207.9404,10230.3652,29965130374
05-09-2020,10169.5674,10581.5713,9946.6758,10512.5303,44916565292
06-09-2020,10280.3516,10353.9277,10056.8857,10167.2168,37071460174
07-09-2020,10369.5635,10399.1533,9916.4932,10280.998,33703098409
08-09-2020,10131.5166,10414.7754,9945.1104,10369.3066,33430927462
09-09-2020,10242.3477,10350.543,10017.251,10134.1514,24128292755
10-09-2020,10363.1387,10503.9121,10238.1357,10242.3301,54406443211
11-09-2020,10400.915,10434.9228,10140.8369,10369.0283,45201121775
12-09-2020,10442.1709,10578.8379,10292.3867,10409.8613,36750077324
13-09-2020,10323.7559,10577.2148,10224.3301,10452.3994,36506852789
14-09-2020,10680.8379,10800.0107,10266.0088,10328.7344,35453581940
15-09-2020,10796.9512,10938.6318,10656.46,10677.7549,32509451925
16-09-2020,10974.9053,11100.124,10704.8848,10797.7617,30769986455
17-09-2020,10948.9902,11037.4209,10774.6279,10973.252,38151810523
18-09-2020,10944.5859,11034.9082,10829.6572,10951.8203,26341903912
19-09-2020,11094.3467,11134.0928,10909.6182,10933.7529,22764204008
20-09-2020,10938.2715,11095.8701,10814.4775,11095.8701,24699523788
21-09-2020,10462.2598,10988.3047,10380.2607,10934.9258,28884999244
22-09-2020,10538.46,10568.0772,10382.7266,10459.624,23621787804
23-09-2020,10246.1865,10537.8281,10197.8652,10535.4922,23788661867
24-09-2020,10760.0664,10771.0566,10231.4902,10248.7861,47144380902
25-09-2020,10692.7168,10777.6963,10578.9141,10761.1094,39348590957
26-09-2020,10750.7236,10772.999,10667.2812,10695.5752,46852525493
27-09-2020,10775.2695,10803.9766,10622.9219,10746.8926,53745972818
28-09-2020,10709.6523,10945.3477,10703.8936,10776.6133,47762394731
29-09-2020,10844.6406,10860.001,10649.4951,10709.6504,46582396602
30-09-2020,10784.4912,10847.2568,10669.3213,10843.8711,44171073700
01-10-2020,10619.4522,10933.624,10472.3564,10795.2549,40023134100
02-10-2020,10575.9746,10657.8379,10416.6894,10619.8213,48661453918
03-10-2020,10549.3291,10598.9404,10511.1299,10575.1006,44660271563
04-10-2020,10669.583,10686,10534.3916,10550.4404,71251776995
05-10-2020,10793.3398,10793.5078,10634.6006,10676.5293,47537578009
06-10-2020,10604.4062,10797.5781,10528.8906,10796.3066,42623695307
07-10-2020,10668.9688,10680.5078,10562.5068,10603.3555,37799458436
08-10-2020,10915.6856,10945.7373,10562.6064,10669.3711,63314794397
09-10-2020,11064.458,11102.6719,10846.8506,10927.9131,22799117613
10-10-2020,11296.3613,11442.2109,11056.9404,11059.1426,22877978588
11-10-2020,11384.1816,11428.8135,11288.6279,11296.082,19968627060
12-10-2020,11555.3633,11698.4678,11240.6865,11392.6357,26163972642
13-10-2020,11425.8994,11548.9844,11321.2246,11548.7197,24241420251
14-10-2020,11429.5068,11539.9775,11307.831,11429.0478,24103426719
15-10-2020,11495.3496,11569.9141,11303.6035,11426.6025,24487233058
16-10-2020,11322.123,11540.0615,11223.0127,11502.8281,25635480772
17-10-2020,11358.1016,11386.2617,11285.3457,11322.123,19130430174
18-10-2020,11483.3594,11483.3594,11347.5781,11355.9824,18283314340
19-10-2020,11742.0371,11799.0928,11408.29,11495.0381,23860769928
20-10-2020,11916.335,11999.918,11681.4805,11745.9746,30915821592
21-10-2020,12823.6894,13184.5664,11900.9287,11913.0772,43414712626
22-10-2020,12965.8916,13161.5938,12717.0938,12801.6357,34729759598
23-10-2020,12931.5391,13015.9619,12752.6475,12971.5488,28974975003
24-10-2020,13108.0625,13145.0664,12885.7471,12931.5742,24542317940
25-10-2020,13031.1738,13329.1836,12910.0615,13108.0635,24406920575
26-10-2020,13075.248,13225.2978,12822.3828,13031.2012,29461458313
27-10-2020,13654.2188,13759.669,13060.8379,13075.2422,33749878156
28-10-2020,13271.2852,13837.6953,12932.251,13654.2148,35867318895
29-10-2020,13437.8828,13612.0478,12980.0596,13271.2988,56499499598
30-10-2020,13546.5225,13651.5166,13136.1982,13437.874,30581485201
31-10-2020,13780.9951,14028.2139,13457.5303,13546.5322,30306464719
01-11-2020,13737.1094,13862.0332,13628.3779,13780.9951,24453857900
02-11-2020,13550.4893,13808.3232,13243.1602,13737.0322,30771455468
03-11-2020,13950.3008,13984.9814,13325.4414,13550.4512,29869951617
04-11-2020,14133.707,14218.7666,13580.4717,13950.4883,35116364962
05-11-2020,15579.8486,15706.4043,14102.0889,14133.7334,40856321439
06-11-2020,15565.8809,15903.4375,15226.8398,15579.7295,39837841971
07-11-2020,14833.7539,15737.0957,14423.2031,15565.8809,35024953706
08-11-2020,15479.5674,15637.3203,14744.1104,14833.7539,26632075029
09-11-2020,15332.3154,15785.1367,14865.5293,15479.5957,34149115566
10-11-2020,15290.9023,15450.3291,15124.96,15332.3506,25574938143
11-11-2020,15701.3398,15916.2607,15290.0068,15290.9092,29772374934
12-11-2020,16276.3438,16305.0039,15534.7715,15701.2988,34175758344
13-11-2020,16317.8086,16463.1777,15992.1523,16276.4404,31599492172
14-11-2020,16068.1387,16317.8086,15749.1934,16317.8086,27481710135
15-11-2020,15955.5879,16123.1104,15793.5342,16068.1396,23653867583
16-11-2020,16716.1113,16816.1816,15880.706,15955.5772,31526766675
17-11-2020,17645.4062,17782.9199,16564.5449,16685.6914,39006849170
18-11-2020,17804.0059,18393.9492,17352.9062,17645.1914,49064800278
19-11-2020,17817.0898,18119.5469,17382.5547,17803.8613,36985055355
20-11-2020,18621.3144,18773.2266,17765.7949,17817.084,36992873940
21-11-2020,18642.2324,18936.6211,18444.3594,18621.3164,39650210707
22-11-2020,18370.002,18688.9688,17671.3848,18642.2324,41280434226
23-11-2020,18364.1211,18711.4258,18000.7969,18370.0176,42741112308
24-11-2020,19107.4648,19348.2715,18128.6562,18365.0156,51469565009
25-11-2020,18732.1211,19390.9648,18581.1465,19104.4102,43710357371
26-11-2020,17150.623,18866.2852,16351.0352,18729.8398,61396835737
27-11-2020,17108.4023,17445.0234,16526.4238,17153.9141,38886494645
28-11-2020,17717.4141,17853.9394,16910.6523,17112.9336,32601040734
29-11-2020,18177.4844,18283.6289,17559.1172,17719.6348,31133957704
30-11-2020,19625.8359,19749.2637,18178.3223,18178.3223,47728480399
01-12-2020,18802.998,19845.9746,18321.9219,19633.7695,49633658712
02-12-2020,19201.0918,19308.3301,18347.7188,18801.7441,37387697139
03-12-2020,19445.3984,19566.1914,18925.7852,19205.9258,31930317405
04-12-2020,18699.7656,19511.4043,18697.1934,19446.9668,33872388058
05-12-2020,19154.2305,19160.4492,18590.1934,18698.3848,27242455064
06-12-2020,19345.1211,19390.5,18897.8945,19154.1797,25293775714
07-12-2020,19191.6309,19411.8281,18931.1426,19343.1289,26896357742
08-12-2020,18321.1445,19283.4785,18269.9453,19191.5293,31692288756
09-12-2020,18553.916,18626.293,17935.5469,18320.8848,34420373071
10-12-2020,18264.9922,18553.2988,17957.0644,18553.2988,25547132265
11-12-2020,18058.9043,18268.4531,17619.5332,18263.9297,27919640985
12-12-2020,18803.6562,18919.5508,18046.041,18051.3203,21752580802
13-12-2020,19142.3828,19381.5352,18734.332,18806.7656,25450468637
14-12-2020,19246.6445,19305.0996,19012.709,19144.4922,22473997681
15-12-2020,19417.0762,19525.0078,19079.8418,19246.9199,26741982541
16-12-2020,21310.5977,21458.9082,19298.3164,19418.8184,44409011479
17-12-2020,22805.1621,23642.6602,21234.6758,21308.3516,71378606374
18-12-2020,23137.9609,23238.6016,22399.8125,22806.7969,40387896275
19-12-2020,23869.832,24085.8555,22826.4727,23132.8652,38487546580
20-12-2020,23477.2949,24209.6602,23147.7109,23861.7656,37844228422
21-12-2020,22803.082,24059.9824,22159.3672,23474.4551,45852713981
22-12-2020,23783.0293,23789.9023,22430.6055,22794.0391,44171632681
23-12-2020,23241.3457,24024.4902,22802.6465,23781.9746,51146161904
24-12-2020,23735.9492,23768.3379,22777.5977,23240.2031,41080759713
25-12-2020,24664.791,24710.1016,23463.6738,23733.5703,42068395846
26-12-2020,26437.0371,26718.0703,24522.6894,24677.0156,48332647295
27-12-2020,26272.2949,28288.8398,25922.7695,26439.373,66479895605
28-12-2020,27084.8086,27389.1113,26207.6406,26280.8223,49056742893
29-12-2020,27362.4375,27370.7207,25987.2988,27081.8106,45265946774
30-12-2020,28840.9531,28937.7402,27360.0898,27360.0898,51287442704
31-12-2020,29001.7207,29244.877,28201.9922,28841.5742,46754964848
01-01-2021,29374.1523,29600.627,28803.5859,28994.0098,40730301359
02-01-2021,32127.2676,33155.1172,29091.1816,29376.4551,67865420765
03-01-2021,32782.0234,34608.5586,32052.3164,32129.4082,78665235202
04-01-2021,31971.9141,33440.2188,28722.7559,32810.9492,81163475344
05-01-2021,33992.4297,34437.5898,30221.1875,31977.041,67547324782
06-01-2021,36824.3633,36879.6992,33514.0352,34013.6133,75289433811
07-01-2021,39371.043,40180.3672,36491.1914,36833.875,84762141031
08-01-2021,40797.6094,41946.7383,36838.6367,39381.7656,88107519480
09-01-2021,40254.5469,41436.3516,38980.875,40788.6406,61984162837
10-01-2021,38356.4414,41420.1914,35984.6289,40254.2188,79980747690
11-01-2021,35566.6562,38346.5312,30549.5996,38346.5312,1.23E+11
12-01-2021,33922.9609,36568.5273,32697.9766,35516.3594,74773277909
13-01-2021,37316.3594,37599.9609,32584.668,33915.1211,69364315979
14-01-2021,39187.3281,39966.4062,36868.5625,37325.1094,63615990033
15-01-2021,36825.3672,39577.7109,34659.5898,39156.707,67760757881
16-01-2021,36178.1406,37864.3672,35633.5547,36821.6484,57706187875
17-01-2021,35791.2773,36722.3516,34069.3203,36163.6484,52359854336
18-01-2021,36630.0742,37299.2852,34883.8438,35792.2383,49511702429
19-01-2021,36069.8047,37755.8906,36069.8047,36642.2344,57244195486
20-01-2021,35547.75,36378.3281,33570.4766,36050.1133,66834573161
21-01-2021,30825.6992,35552.6797,30250.75,35549.3984,75643067688
22-01-2021,33005.7617,33811.8516,28953.373,30817.625,77207272511
23-01-2021,32067.6426,33360.9766,31493.1602,32985.7578,48354737975
24-01-2021,32289.3789,32944.0078,31106.6856,32064.377,48643830599
25-01-2021,32366.3926,34802.7422,32087.7871,32285.7988,59897054838
26-01-2021,32569.8496,32794.5508,31030.2656,32358.6133,60255421470
27-01-2021,30432.5469,32564.0293,29367.1387,32564.0293,62576762015
28-01-2021,33466.0977,33858.3125,30023.207,30441.041,76517157706
29-01-2021,34316.3867,38406.2617,32064.8144,34318.6719,1.18E+11
30-01-2021,34269.5234,34834.707,32940.1875,34295.9336,65141828798
31-01-2021,33114.3594,34288.332,32270.1758,34270.8789,52754542671
01-02-2021,33537.1758,34638.2148,32384.2285,33114.5781,61400400660
02-02-2021,35510.2891,35896.8828,33489.2188,33533.1992,63088585433
03-02-2021,37472.0898,37480.1875,35443.9844,35510.8203,61166818159
04-02-2021,36926.0664,38592.1758,36317.5,37475.1055,68838074392
05-02-2021,38144.3086,38225.9062,36658.7617,36931.5469,58598066402
06-02-2021,39266.0117,40846.5469,38138.3867,38138.3867,71326033653
07-02-2021,38903.4414,39621.8359,37446.1523,39250.1914,65500641143
08-02-2021,46196.4648,46203.9297,38076.3242,38886.8281,1.01E+11
09-02-2021,46481.1055,48003.7227,45166.9609,46184.9922,91809846886
10-02-2021,44918.1836,47145.5664,43881.1523,46469.7617,87301089896
11-02-2021,47909.332,48463.4688,44187.7617,44898.7109,81388911810
12-02-2021,47504.8516,48745.7344,46424.9766,47877.0352,76555041196
13-02-2021,47105.5156,48047.7461,46392.2812,47491.2031,70250456155
14-02-2021,48717.2891,49487.6406,47114.5078,47114.5078,71248675228
15-02-2021,47945.0586,48875.5703,46347.4766,48696.5352,77069903166
16-02-2021,49199.8711,50341.1016,47201.3047,47944.457,77049582886
17-02-2021,52149.0078,52533.9141,49072.3789,49207.2773,80820545404
18-02-2021,51679.7969,52474.1055,51015.7656,52140.9727,52054723579
19-02-2021,55888.1328,56113.6523,50937.2773,51675.9805,63495496918
20-02-2021,56099.5195,57505.2266,54626.5586,55887.3359,68145460026
21-02-2021,57539.9453,58330.5703,55672.6094,56068.5664,51897585191
22-02-2021,54207.3203,57533.3906,48967.5664,57532.7383,92052420332
23-02-2021,48824.4258,54204.9297,45290.5898,54204.9297,1.06E+11
24-02-2021,49705.332,51290.1367,47213.5,48835.0859,63695521388
25-02-2021,47093.8516,51948.9688,47093.8516,49709.082,54506565949
26-02-2021,46339.7617,48370.7852,44454.8438,47180.4648,3.51E+11
27-02-2021,46188.4531,48253.2695,45269.0273,46344.7734,45910946382
28-02-2021,45137.7695,46716.4297,43241.6172,46194.0156,53443887451
01-03-2021,49631.2422,49784.0156,45115.0938,45159.5039,53891300112
02-03-2021,48378.9883,50127.5117,47228.8438,49612.1055,47530897720
03-03-2021,50538.2422,52535.1367,48274.3203,48415.8164,53220811975
04-03-2021,48561.168,51735.0898,47656.9297,50522.3047,52343816680
05-03-2021,48927.3047,49396.4297,46542.5156,48527.0312,48625928883
06-03-2021,48912.3828,49147.2188,47257.5273,48899.2305,34363564661
07-03-2021,51206.6914,51384.3672,48918.6797,48918.6797,43137459378
08-03-2021,52246.5234,52314.0703,49506.0547,51174.1172,48597428048
09-03-2021,54824.1172,54824.1172,51981.832,52272.9688,50912227385
10-03-2021,56008.5508,57258.2539,53290.8906,54824.0117,57295577614
11-03-2021,57805.1211,58091.0625,54484.5938,55963.1797,56772343595
12-03-2021,57332.0898,57996.6211,55376.6484,57821.2188,55689944702
13-03-2021,61243.0859,61683.8633,56217.9727,57343.3711,60669829814
14-03-2021,59302.3164,61597.918,59302.3164,61221.1328,43901225564
15-03-2021,55907.1992,60540.9922,55393.1641,59267.4297,66419369890
16-03-2021,56804.9023,56833.1797,53555.0273,55840.7852,59749798599
17-03-2021,58870.8945,58969.8164,54528.6289,56825.8281,60258313191
18-03-2021,57858.9219,60116.25,54253.5781,58893.0781,55746041000
19-03-2021,58346.6523,59498.375,56643.7031,57850.4414,49063873786
20-03-2021,58313.6445,60031.2852,58213.2969,58332.2617,50361731222
21-03-2021,57523.4219,58767.8984,56005.6172,58309.9141,51943414539
22-03-2021,54529.1445,58471.4805,54288.1562,57517.8906,56521454974
23-03-2021,54738.9453,55985.4414,53470.6953,54511.6602,56435023914
24-03-2021,52774.2656,57262.3828,52514.332,54710.4883,70567223787
25-03-2021,51704.1602,53392.3867,50856.5703,52726.7461,67999812841
26-03-2021,55137.3125,55137.3125,51579.8555,51683.0117,56652197978
27-03-2021,55973.5117,56568.2148,54242.9102,55137.5664,47266542233
28-03-2021,55950.7461,56610.3125,55071.1133,55974.9414,47686580918
29-03-2021,57750.1992,58342.0977,55139.3398,55947.8984,57625587027
30-03-2021,58917.6914,59447.2227,57251.5508,57750.1328,54414116432
31-03-2021,58918.832,59930.0273,57726.418,58930.2773,65520826225
01-04-2021,59095.8086,59586.0703,58505.2773,58926.5625,61669163792
02-04-2021,59384.3125,60267.1875,58869.2812,59098.8789,58727860620
03-04-2021,57603.8906,60110.2695,57603.8906,59397.4102,59641344484
04-04-2021,58758.5547,58913.7461,57168.6758,57604.8398,50749662970
05-04-2021,59057.8789,59891.2969,57694.8242,58760.875,60706272115
06-04-2021,58192.3594,59479.5781,57646.8086,59171.9336,66058027988
07-04-2021,56048.9375,58731.1445,55604.0234,58186.5078,75645303584
08-04-2021,58323.9531,58338.7383,55879.0859,56099.9141,53053855641
09-04-2021,58245.0039,58937.0469,57807.8633,58326.5625,46655208546
10-04-2021,59793.2344,61276.6641,58038.707,58253.7773,58238470525
11-04-2021,60204.9648,60790.5547,59289.7969,59846.2305,46280252580
12-04-2021,59893.4531,61253.0352,59589.875,60175.9453,51828688519
13-04-2021,63503.457,63742.2852,59869.957,59890.0195,69983454362
14-04-2021,63109.6953,64863.0977,61554.7969,63523.7539,77451779687
15-04-2021,63314.0117,63821.6719,62208.9648,63075.1953,60954381579
16-04-2021,61572.7891,63594.7227,60222.5312,63258.5039,84293007468
17-04-2021,60683.8203,62572.1758,60361.3516,61529.9219,66138759198
18-04-2021,56216.1836,61057.457,52829.5352,60701.8867,97468872758
19-04-2021,55724.2656,57520.0547,54368.5938,56191.5859,65344865159
20-04-2021,56473.0312,57062.1484,53448.0469,55681.793,67849323955
21-04-2021,53906.0898,56757.9727,53695.4688,56471.1289,54926612466
22-04-2021,51762.2734,55410.2305,50583.8125,53857.1055,74798630778
23-04-2021,51093.6523,52120.793,47714.6641,51739.8086,86668667320
24-04-2021,50050.8672,51167.5625,48805.2852,51143.2266,49014494781
25-04-2021,49004.2539,50506.0195,47159.4844,50052.832,46117114240
26-04-2021,54021.7539,54288.0039,48852.7969,49077.793,58284039825
27-04-2021,55033.1172,55416.9648,53319.1875,54030.3047,49448222757
28-04-2021,54824.7031,56227.207,53887.918,55036.6367,48000572955
29-04-2021,53555.1094,55115.8438,52418.0273,54858.0898,46088929780
30-04-2021,57750.1758,57900.7188,53129.6016,53568.6641,52395931985
01-05-2021,57828.0508,58448.3398,57052.2734,57714.6641,42836427360
02-05-2021,56631.0781,57902.5938,56141.9062,57825.8633,38177405335
03-05-2021,57200.293,58973.3086,56590.8711,56620.2734,51713139031
04-05-2021,53333.5391,57214.1797,53191.4258,57214.1797,68564706967
05-05-2021,57424.0078,57911.3633,52969.0547,53252.1641,69241316747
06-05-2021,56396.5156,58363.3164,55382.5078,57441.3086,69523285106
07-05-2021,57356.4023,58606.6328,55321.8477,56413.9531,68434023376
08-05-2021,58803.7773,59464.6133,56975.2109,57352.7656,65382980634
09-05-2021,58232.3164,59210.8828,56482.0039,58877.3906,65906690347
10-05-2021,55859.7969,59519.3555,54071.457,58250.8711,71776546298
11-05-2021,56704.5742,56872.543,54608.6523,55847.2422,61308396325
12-05-2021,49150.5352,57939.3633,49150.5352,56714.5312,75215403907
13-05-2021,49716.1914,51330.8438,46980.0195,49735.4336,96721152926
14-05-2021,49880.5352,51438.1172,48868.5781,49682.9805,55737497453
15-05-2021,46760.1875,50639.6641,46664.1406,49855.4961,59161047474
16-05-2021,46456.0586,49720.043,43963.3516,46716.6367,64047871555
17-05-2021,43537.5117,46623.5586,42207.2891,46415.8984,74903638450
18-05-2021,42909.4023,45812.457,42367.832,43488.0586,56187365084
19-05-2021,37002.4414,43546.1172,30681.4961,42944.9766,1.26E+11
20-05-2021,40782.7383,42462.9844,35050.6172,36753.668,88281943359
21-05-2021,37304.6914,42172.1719,33616.4531,40596.9492,82051616861
22-05-2021,37536.6328,38831.0547,35383.6836,37371.0312,57377273240
23-05-2021,34770.582,38289.2188,31227.3398,37531.4492,78469274361
24-05-2021,38705.9805,39835.1406,34551.082,34700.3633,67359584098
25-05-2021,38402.2227,39776.3516,36581.4297,38795.7812,56211915803
26-05-2021,39294.1992,40782.0781,37905.8359,38392.625,51346735160
27-05-2021,38436.9688,40379.6172,37247.9023,39316.8906,43210968721
28-05-2021,35697.6055,38856.9688,34779.0391,38507.082,55200191952
29-05-2021,34616.0664,37234.5,33693.9297,35684.1562,45231013335
30-05-2021,35678.1289,36400.668,33520.7383,34607.4062,31646080921
31-05-2021,37332.8555,37468.25,34241.9453,35658.5938,39009847639
01-06-2021,36684.9258,37896.7344,35787.0859,37293.793,34639423297
02-06-2021,37575.1797,38231.3398,35966.3086,36699.9219,33070867190
03-06-2021,39208.7656,39478.9531,37243.9727,37599.4102,35460750427
04-06-2021,36894.4062,39242.4844,35717.7227,39242.4844,41831090187
05-06-2021,35551.957,37917.7148,34900.4141,36880.1562,35959473399
06-06-2021,35862.3789,36436.4219,35304.5781,35538.6094,28913440585
07-06-2021,33560.707,36790.5703,33480.6406,35835.2656,33683936663
08-06-2021,33472.6328,34017.3867,31114.4434,33589.5195,49902050442
09-06-2021,37345.1211,37537.3711,32475.8652,33416.9766,53972919008
10-06-2021,36702.5977,38334.3242,35847.5938,37389.5156,43576032854
11-06-2021,37334.3984,37608.6953,36044.4492,36697.0312,38699736985
12-06-2021,35552.5156,37408.9258,34728.1914,37340.1445,37924228550
13-06-2021,39097.8594,39322.7812,34864.1094,35555.7891,40669112838
14-06-2021,40218.4766,40978.3633,38757.2852,39016.9688,43148914673
15-06-2021,40406.2695,41295.2695,39609.4688,40427.168,46420149185
16-06-2021,38347.0625,40516.7773,38176.0352,40168.6914,39211635100
17-06-2021,38053.5039,39513.6719,37439.6758,38341.4219,37096670047
18-06-2021,35787.2461,38187.2617,35255.8555,38099.4766,36200887275
19-06-2021,35615.8711,36457.7969,34933.0625,35854.5273,31207279719
20-06-2021,35698.2969,36059.4844,33432.0742,35563.1406,36664034054
21-06-2021,31676.6934,35721.6406,31295.9356,35641.1445,52809038594
22-06-2021,32505.6602,33292.4531,28893.6211,31622.377,58964353058
23-06-2021,33723.0273,34753.4102,31772.6328,32515.7148,46317108925
24-06-2021,34662.4375,35228.8516,32385.2148,33682.8008,33123368116
25-06-2021,31637.7793,35487.2461,31350.8848,34659.1055,40230904226
26-06-2021,32186.2773,32637.5879,30184.502,31594.6641,38585385521
27-06-2021,34649.6445,34656.1289,32071.7578,32287.5234,35511640894
28-06-2021,34434.3359,35219.8906,33902.0742,34679.1211,33892523752
29-06-2021,35867.7773,36542.1094,34252.4844,34475.5586,37901460044
30-06-2021,35040.8359,36074.7578,34086.1523,35908.3867,34059036099
01-07-2021,33572.1172,35035.9844,32883.7812,35035.9844,37838957079
02-07-2021,33897.0469,33939.5898,32770.6797,33549.6016,38728974942
03-07-2021,34668.5469,34909.2617,33402.6953,33854.4219,24383958643
04-07-2021,35287.7812,35937.5664,34396.4766,34665.5664,24924307911
05-07-2021,33746.0039,35284.3438,33213.6602,35284.3438,26721554282
06-07-2021,34235.1953,35038.5352,33599.918,33723.5078,26501259870
07-07-2021,33855.3281,34997.6641,33839.2891,34225.6797,24796027477
